"Id","ListingCreationYear","Occupation","mean_loanOriginalAmount","median_loanOriginalAmount","sum_loanOriginalAmount","mean_amountDelinquent","median_amountDelinquent","sum_amountDelinquent","mean_investors","median_investors","sum_investors","mean_prosperScore","median_prosperScore","sum_prosperScore","mean_estimatedLoss","median_estimatedLoss","sum_estimatedLoss","mean_estimatedReturn","median_estimatedReturn","sum_estimatedReturn","mean_statedMonthlyIncome","median_statedMonthlyIncome","sum_statedMonthlyIncome","mean_creditScoreRangeLower","median_creditScoreRangeLower","sum_creditScoreRangeLower","mean_monthlyLoanPayment","median_monthlyLoanPayment","sum_monthlyLoanPayment","mean_borrowerAPR","median_borrowerAPR","sum_borrowerAPR","mean_borrowerRate","median_borrowerRate","sum_borrowerRate","mean_debtToIncomeRatio","median_debtToIncomeRatio","sum_debtToIncomeRatio","mean_term","median_term","sum_term","count"
"327",2011,"Accountant/CPA",7108.24184782609,6500,2615833,836.092391304348,0,307682,77.7065217391304,53,28596,6.28260869565217,6,2312,0.089375,0.098,32.89,0.111620652173913,0.1173,41.0764,6278.16236412772,5666.666667,2310363.749999,704.565217391304,700,259280,259.945380434783,244.785,95659.9,0.249123722826087,0.2549,91.67753,0.21746277173913,0.2202,80.0263,NA,NA,NA,37.2391304347826,36,13704,368
"328",2011,"Administrative Assistant",5879.79818594104,5000,2592991,763.875283446712,0,336869,65.530612244898,48,28899,5.55328798185941,6,2449,0.108816326530612,0.112,47.988,0.122375056689342,0.1267,53.9674,3669.00566894331,3375,1618031.500004,688.571428571429,680,303660,224.509614512472,199.09,99008.74,0.28371820861678,0.30532,125.11973,0.249600680272109,0.2599,110.0739,NA,NA,NA,37.0884353741497,36,16356,441
"329",2011,"Analyst",7546.688,7000,2830008,815.528,0,305823,93.1253333333333,63,34922,6.77333333333333,8,2540,0.0798893333333333,0.061,29.9585,0.103872266666667,0.1068,38.9521,6394.300888904,6000,2397862.833339,708.853333333333,700,265820,274.880186666667,246.06,103080.07,0.2294008,0.22362,86.0253,0.1990784,0.1899,74.6544,NA,NA,NA,36.896,36,13836,375
"330",2011,"Architect",6546.66666666667,4000,98200,2044,0,30660,67.8,53,1017,6.86666666666667,7,103,0.0834,0.061,1.251,0.100453333333333,0.1067,1.5068,4920.4222222,4583.333333,73806.333333,710.666666666667,700,10660,250.302666666667,250.65,3754.54,0.233125333333333,0.22362,3.49688,0.199293333333333,0.1899,2.9894,NA,NA,NA,36,36,540,15
"331",2011,"Attorney",8823.85714285714,7500,1173573,573.962406015038,0,76337,117.721804511278,80,15657,6.6390977443609,7,883,0.0843345864661654,0.085,11.2165,0.106910526315789,0.1087,14.2191,12073.0131578947,10000,1605710.75,715.037593984962,700,95100,321.538496240601,306.15,42764.62,0.236640601503759,0.25494,31.4732,0.206964661654135,0.2199,27.5263,NA,NA,NA,37.2631578947368,36,4956,133
"332",2011,"Biologist",7980.3,5500,79803,41.8,0,418,116,56,1160,6.6,6.5,66,0.0884,0.0865,0.884,0.11046,0.11965,1.1046,5737.5,4979.1666665,57375,738,730,7380,268.801,231.035,2688.01,0.243053,0.26447,2.43053,0.21625,0.2299,2.1625,0.205,0.165,2.05,38.4,36,384,10
"333",2011,"Bus Driver",5748.27586206897,4500,166700,30.4827586206897,0,884,73.1379310344828,52,2121,6.03448275862069,6,175,0.105844827586207,0.112,3.0695,0.120424137931034,0.128,3.4923,3230.26149434483,2916.666667,93677.583336,686.896551724138,680,19920,224.417586206897,174.2,6508.11,0.278471034482759,0.29486,8.07566,0.244134482758621,0.2574,7.0799,NA,NA,NA,37.6551724137931,36,1092,29
"334",2011,"Car Dealer",8636,6500,129540,593.666666666667,0,8905,134.133333333333,66,2012,6,6,90,0.0883333333333333,0.085,1.325,0.11526,0.1147,1.7289,5772.77777773333,4583.333333,86591.666666,712,700,10680,308.728666666667,208.94,4630.93,0.250609333333333,0.24763,3.75914,0.220026666666667,0.2121,3.3004,NA,NA,NA,37.6,36,564,15
"335",2011,"Chemist",7946.66666666667,7000,119200,2100.73333333333,0,31511,96.3333333333333,63,1445,6.13333333333333,6,92,0.0859,0.1,1.2885,0.113666666666667,0.1147,1.705,5972.2222222,5833.333333,89583.333333,716,720,10740,273.856666666667,239.72,4107.85,0.243142666666667,0.25424,3.64714,0.215573333333333,0.2199,3.2336,0.235333333333333,0.17,3.53,40.8,36,612,15
"336",2011,"Civil Service",5843.13953488372,4500,753765,3348.55813953488,0,431964,67.3488372093023,49,8688,5.91472868217054,6,763,0.0998488372093023,0.108,12.8805,0.115576744186047,0.1232,14.9094,5930.41860468992,5416.666667,765024.000005,693.798449612403,680,89500,219.478139534884,174.2,28312.68,0.265926666666667,0.2951,34.30454,0.233136434108527,0.2599,30.0746,NA,NA,NA,36.9302325581395,36,4764,129
"337",2011,"Clergy",6954.54545454545,6500,153000,5804.18181818182,0,127692,82.0454545454545,63.5,1805,5.72727272727273,5,126,0.109340909090909,0.112,2.4055,0.123313636363636,0.1278,2.7129,5004.14772731818,4500,110091.250001,691.818181818182,680,15220,249.841363636364,261.635,5496.51,0.282796818181818,0.31745,6.22153,0.251331818181818,0.2874,5.5293,NA,NA,NA,40.3636363636364,36,888,22
"338",2011,"Clerical",5668.92045454545,4225,1496595,2101.09848484848,0,554690,57.155303030303,39,15089,5.42424242424242,5,1432,0.105695075757576,0.108,27.9035,0.121857575757576,0.1267,32.1704,3100.78124998106,2916.666667,818606.249995,685.454545454545,680,180960,217.590151515152,174.2,57443.8,0.279831515151515,0.2951,73.87552,0.245628787878788,0.2599,64.846,NA,NA,NA,36.9090909090909,36,9744,264
"339",2011,"Computer Programmer",7685.08670520231,7000,3988560,620.285163776493,0,321928,100.16570327553,74,51986,7.08863198458574,8,3679,0.0751204238921002,0.0595,38.9875,0.0990211946050096,0.1001,51.392,7281.2334617842,7083.333333,3778960.166666,711.637764932563,700,369340,277.623583815029,263.01,144086.64,0.218360693641619,0.20321,113.3292,0.189002119460501,0.1799,98.0921,NA,NA,NA,36.1849710982659,36,18780,519
"340",2011,"Construction",6975.3986013986,6000,997482,1235.81818181818,0,176722,91.4685314685315,64,13080,5.72727272727273,5,819,0.102167832167832,0.108,14.61,0.1137,0.12,16.2591,5310.20979025874,4916.666667,759360.000007,714.685314685315,700,102200,266.771958041958,251.05,38148.39,0.269193916083916,0.30532,38.49473,0.233762937062937,0.2599,33.4281,NA,NA,NA,36.1678321678322,36,5172,143
"341",2011,"Dentist",11250,10000,67500,149.666666666667,0,898,98.1666666666667,63,589,6.66666666666667,6,40,0.0930833333333333,0.112,0.5585,0.111483333333333,0.1292,0.6689,15763.888889,13750,94583.333334,713.333333333333,690,4280,406.086666666667,402.85,2436.52,0.249838333333333,0.2951,1.49903,0.220816666666667,0.2599,1.3249,NA,NA,NA,36,36,216,6
"342",2011,"Doctor",11288.7741935484,10000,699904,220.58064516129,0,13676,126.983870967742,100,7873,7.17741935483871,8,445,0.0731935483870968,0.0595,4.538,0.103451612903226,0.1005,6.414,14370.7688171935,13958.3333335,890987.666666,735.483870967742,740,45600,390.919677419355,342.51,24237.02,0.219558387096774,0.202,13.61262,0.191209677419355,0.1799,11.855,NA,NA,NA,39.4838709677419,36,2448,62
"343",2011,"Engineer - Chemical",8562.15,7000,171243,1709.75,0,34195,93.55,33.5,1871,6.3,7,126,0.07815,0.0805,1.563,0.10813,0.1061,2.1626,9393.5083332,9182.166667,187870.166664,709,710,14180,290.8255,229.665,5816.51,0.230708,0.23893,4.61416,0.201625,0.2049,4.0325,NA,NA,NA,38.4,36,768,20
"344",2011,"Engineer - Electrical",7072.27397260274,5962.5,1032552,859.815068493151,0,125533,93.5821917808219,69,13663,6.95890410958904,8,1016,0.0774280821917808,0.06025,11.3045,0.102217123287671,0.1074,14.9237,7621.14726030137,6666.666667,1112687.500004,714.931506849315,700,104380,271.885753424658,247.64,39695.32,0.225349863013699,0.20406,32.90108,0.194717808219178,0.1872,28.4288,NA,NA,NA,34.5205479452055,36,5040,146
"345",2011,"Engineer - Mechanical",7177.56,6500,1076634,807.04,0,121056,89.58,59,13437,6.65333333333333,7,998,0.0819966666666667,0.061,12.2995,0.10571,0.1087,15.8565,6366.41222225333,6033.333333,954961.833338,706.266666666667,700,105940,258.0338,241,38705.07,0.231400066666667,0.22362,34.71001,0.203522666666667,0.18995,30.5284,NA,NA,NA,37.92,36,5688,150
"346",2011,"Executive",8728.52455357143,7500,3910379,1650.96875,0,739634,103.084821428571,77,46182,6.44419642857143,7,2887,0.0854363839285714,0.086,38.2755,0.1074875,0.1087,48.1544,11202.3186383973,9333.333333,5018638.750002,710.223214285714,700,318180,313.235714285714,293.6,140329.6,0.239698928571429,0.25424,107.38512,0.208927901785714,0.2185,93.5997,NA,NA,NA,37.1785714285714,36,16656,448
"347",2011,"Fireman",6683.25531914894,5300,314113,1061.12765957447,0,49873,79.1489361702128,51,3720,6.17021276595745,6,290,0.0906063829787234,0.108,4.2585,0.109548936170213,0.1232,5.1488,6415.0868793617,6028.583333,301509.08333,705.957446808511,700,33180,245.658085106383,212.92,11545.93,0.246142765957447,0.28974,11.56871,0.216563829787234,0.2511,10.1785,NA,NA,NA,36.5106382978723,36,1716,47
"348",2011,"Flight Attendant",5808.33333333333,4750,69700,322.916666666667,0,3875,57.5,29.5,690,5.16666666666667,5.5,62,0.107625,0.112,1.2915,0.127191666666667,0.1309,1.5263,4253.47222216667,3958.3333335,51041.666666,688.333333333333,690,8260,215.440833333333,193.895,2585.29,0.2870175,0.30532,3.44421,0.253208333333333,0.2699,3.0385,0.265,0.235,3.18,38,36,456,12
"349",2011,"Food Service",5450.8547008547,5000,637750,1862.76068376068,0,217943,63.0854700854701,45,7381,5.27350427350427,5,617,0.113358974358974,0.112,13.263,0.122800854700855,0.128,14.3677,2640.36467235897,2500,308922.666666,687.008547008547,680,80380,231.775299145299,183.69,27117.71,0.292215213675214,0.30532,34.18918,0.255164957264957,0.2699,29.8543,NA,NA,NA,35.7948717948718,36,4188,117
"350",2011,"Food Service Management",6774.3253968254,6000,853565,751.619047619048,0,94704,90.4047619047619,74,11391,6.01587301587302,6,758,0.0953690476190476,0.1065,12.0165,0.11725,0.1243,14.7735,4416.97883592857,4166.6666665,556539.333327,699.206349206349,700,88100,245.704603174603,214.78,30958.78,0.261761904761905,0.294285,32.982,0.229639682539683,0.25675,28.9346,NA,NA,NA,38.0952380952381,36,4800,126
"351",2011,"Homemaker",4691.375,3500,37531,47.625,0,381,64.75,39.5,518,5.375,4.5,43,0.1199375,0.147,0.9595,0.125175,0.13345,1.0014,3166.66666675,2416.6666665,25333.333334,720,720,5760,170.1425,152.425,1361.14,0.2984825,0.3511,2.38786,0.265525,0.31285,2.1242,NA,NA,NA,39,36,312,8
"352",2011,"Investor",6645.75675675676,6000,245893,2161.97297297297,0,79993,74.8918918918919,53,2771,5.21621621621622,5,193,0.117837837837838,0.112,4.36,0.124364864864865,0.1267,4.6015,9878.24099110811,5805.833333,365494.916671,720,720,26640,257.584864864865,247.37,9530.64,0.295689459459459,0.31308,10.94051,0.262162162162162,0.2775,9.7,NA,NA,NA,36,36,1332,37
"353",2011,"Judge",7500,7500,15000,0,0,0,58.5,58.5,117,6.5,6.5,13,0.10325,0.10325,0.2065,0.11585,0.11585,0.2317,12125,12125,24250,670,670,1340,283.94,283.94,567.88,0.266525,0.266525,0.53305,0.2374,0.2374,0.4748,0.14,0.14,0.28,36,36,72,2
"354",2011,"Laborer",5560.2962962963,4000,900768,650.055555555556,0,105309,75.2777777777778,54,12195,5.58641975308642,5.5,905,0.111783950617284,0.112,18.109,0.122806790123457,0.12985,19.8947,3195.52829219136,2932.5,517675.583335,693.333333333333,700,112320,201.636481481481,174.2,32665.11,0.286200308641975,0.30532,46.36445,0.253528395061728,0.2684,41.0716,NA,NA,NA,38.5185185185185,36,6240,162
"355",2011,"Landscaping",6504.7,5797,130094,608.6,0,12172,74.55,48,1491,5.45,5,109,0.1112,0.112,2.224,0.13096,0.1414,2.6192,3670.89999995,3333.3333335,73417.999999,687,670,13740,243.685,229.52,4873.7,0.2952585,0.30021,5.90517,0.260595,0.2693,5.2119,NA,NA,NA,39.6,36,792,20
"356",2011,"Medical Technician",6320.28695652174,5000,726833,579.95652173913,0,66695,82.6695652173913,57,9507,6.23478260869565,6,717,0.0965434782608696,0.108,11.1025,0.115467826086957,0.1228,13.2788,4211.41956526957,4000,484313.250006,697.391304347826,700,80200,232.114956521739,203.66,26693.22,0.261716695652174,0.29254,30.09742,0.229,0.2511,26.335,NA,NA,NA,36.8347826086957,36,4236,115
"357",2011,"Military Enlisted",6258.09090909091,5500,894907,1402.85314685315,0,200608,74.1678321678322,50,10606,5.31468531468532,6,760,0.109440559440559,0.108,15.65,0.11933006993007,0.1243,17.0642,4592.72902101399,4544.75,656760.250005,688.531468531468,680,98460,236.895524475524,217.74,33876.06,0.281128111888112,0.2951,40.20132,0.24734965034965,0.2599,35.371,NA,NA,NA,37.6783216783217,36,5388,143
"358",2011,"Military Officer",7052.86,5750,352643,1810.84,0,90542,85.94,58.5,4297,6.04,6.5,302,0.09282,0.1025,4.641,0.107838,0.1148,5.3919,7823.06666662,7948.2083335,391153.333331,703.2,700,35160,263.955,245.01,13197.75,0.2513432,0.29107,12.56716,0.217384,0.2399,10.8692,NA,NA,NA,36.48,36,1824,50
"359",2011,"Nurse's Aide",5444.17777777778,5000,244988,821.155555555556,0,36952,70.1777777777778,56,3158,5.91111111111111,6,266,0.111688888888889,0.112,5.026,0.124764444444444,0.1317,5.6144,2642.04629628889,2400.25,118892.083333,693.333333333333,680,31200,212.929555555556,191.75,9581.83,0.289437111111111,0.30532,13.02467,0.255046666666667,0.2699,11.4771,NA,NA,NA,37.0666666666667,36,1668,45
"360",2011,"Nurse (LPN)",6045.5737704918,5000,368780,1347.6393442623,0,82206,54.344262295082,39,3315,5.45901639344262,6,333,0.108131147540984,0.112,6.596,0.128455737704918,0.1317,7.8358,4072.63797813115,3700,248430.916666,689.508196721311,700,42060,232.844754098361,214.98,14203.53,0.288599344262295,0.30532,17.60456,0.254860655737705,0.2699,15.5465,NA,NA,NA,37.5737704918033,36,2292,61
"361",2011,"Nurse (RN)",7038.32751091703,6000,1611777,2467.14410480349,0,564976,75.8602620087336,51,17372,6.07860262008734,6,1392,0.0975807860262009,0.108,22.346,0.117244978165939,0.1232,26.8491,7054.53930131441,6250,1615489.500001,702.445414847162,700,160860,264.435065502183,229.3,60555.63,0.264516637554585,0.29486,60.57431,0.231855021834061,0.2561,53.0948,NA,NA,NA,37.4672489082969,36,8580,229
"362",2011,"Other",6108.37888406281,5000,18282378,1032.53691947878,0,3090383,72.3367858336118,51,216504,5.73671901102573,6,17170,0.104767791513532,0.112,313.57,0.119010056799198,0.1243,356.1971,4408.08968148146,3750,13193412.416674,696.41162712997,700,2084360,231.999936518543,201.43,694375.81,0.275036785833612,0.2951,823.1851,0.241798696959572,0.2599,723.7035,NA,NA,NA,37.1065820247244,36,111060,2993
"363",2011,"Pharmacist",10254.2424242424,10000,338390,3373.66666666667,0,111331,128.545454545455,86,4242,6.66666666666667,8,220,0.0788333333333333,0.0595,2.6015,0.101215151515152,0.0976,3.3401,9714.96969693939,10000,320593.999999,720.606060606061,720,23780,349.091818181818,344.78,11520.03,0.221929090909091,0.202,7.32366,0.195184848484848,0.1799,6.4411,NA,NA,NA,38.1818181818182,36,1260,33
"364",2011,"Pilot - Private/Commercial",9923.03846153846,9749.5,257999,40.5769230769231,0,1055,132.307692307692,136.5,3440,7.26923076923077,8,189,0.0666923076923077,0.05075,1.734,0.0962538461538461,0.09735,2.5026,8905.44871796154,8750,231541.666667,740,760,19240,332.757692307692,310.2,8651.7,0.204706538461538,0.1657,5.32237,0.176542307692308,0.14775,4.5901,NA,NA,NA,38.7692307692308,36,1008,26
"365",2011,"Police Officer/Correction Officer",7053.52777777778,6000,1015708,4119.06944444444,0,593146,78.3819444444444,54,11287,5.97222222222222,6,860,0.102461805555556,0.112,14.7545,0.123029861111111,0.1342,17.7163,8784.20601854167,5416.666667,1264925.66667,696.25,680,100260,256.443402777778,238.445,36927.85,0.273953541666667,0.2951,39.44931,0.243140972222222,0.2602,35.0123,0.212430555555556,0.2,30.59,38.5,36,5544,144
"366",2011,"Postal Service",6960.81081081081,6085.5,515100,2511.41891891892,0,185845,89.1891891891892,74,6600,5.93243243243243,6,439,0.0952027027027027,0.1025,7.045,0.117336486486486,0.12375,8.6829,4675.89527028378,4583.333333,346016.250001,695.675675675676,680,51480,247.694189189189,239.59,18329.37,0.260639459459459,0.29254,19.28732,0.229740540540541,0.25425,17.0008,NA,NA,NA,38.2702702702703,36,2832,74
"367",2011,"Principal",7514.11538461538,7500,195367,4299.73076923077,0,111793,92.2307692307692,69.5,2398,5,6,130,0.110653846153846,0.112,2.877,0.133015384615385,0.1422,3.4584,7823.36538473077,7345.2916665,203407.500003,700,700,18200,272.338076923077,251.205,7080.79,0.295326538461538,0.30976,7.67849,0.262611538461538,0.2799,6.8279,NA,NA,NA,41.5384615384615,36,1080,26
"368",2011,"Professional",7271.95352016405,6000,10638868,1311.70608339029,0,1919026,85.1250854408749,57,124538,6.18386876281613,6,9047,0.0908967874231032,0.1,132.982,0.112090704032809,0.1173,163.9887,7109.39604694532,6000,10401046.416681,699.261790840738,700,1023020,266.997614490772,239.52,390617.51,0.250954702665755,0.27467,367.14673,0.219591319207109,0.2399,321.2621,NA,NA,NA,37.2139439507861,36,54444,1463
"369",2011,"Professor",7479.15517241379,7000,433791,2121.53448275862,0,123049,91.8103448275862,65,5325,7.05172413793103,8,409,0.0726206896551724,0.0595,4.212,0.0981603448275862,0.09095,5.6933,6685.53017241379,6166.6666665,387760.75,725.172413793103,720,42060,273.337413793103,258.87,15853.57,0.214935172413793,0.19836,12.46624,0.185370689655172,0.1579,10.7515,NA,NA,NA,34.7586206896552,36,2016,58
"370",2011,"Psychologist",7433.5,4500,104069,0.714285714285714,0,10,86.5714285714286,67,1212,6.5,7,91,0.0891785714285714,0.0975,1.2485,0.107935714285714,0.11495,1.5111,6010.58333328571,4541.6666665,84148.166666,717.142857142857,710,10040,286.535714285714,186.505,4011.5,0.250532857142857,0.25923,3.50746,0.213021428571429,0.2224,2.9823,NA,NA,NA,34.2857142857143,36,480,14
"371",2011,"Realtor",7661.37931034483,6500,222180,1444.75862068966,0,41898,80.2758620689655,47,2328,4.86206896551724,5,141,0.106086206896552,0.112,3.0765,0.124668965517241,0.136,3.6154,5343.39080462069,4166.666667,154958.333334,707.586206896552,720,20520,298.483448275862,260,8656.02,0.28319724137931,0.30532,8.21272,0.248996551724138,0.2699,7.2209,NA,NA,NA,36.8275862068966,36,1068,29
"372",2011,"Religious",6485.71428571429,5200,136200,1308.57142857143,0,27480,55.6190476190476,48,1168,5.85714285714286,6,123,0.0836904761904762,0.098,1.7575,0.108590476190476,0.1195,2.2804,3687.15476190476,3000,77430.25,706.666666666667,700,14840,238.207619047619,174.2,5002.36,0.238582857142857,0.25424,5.01024,0.207628571428571,0.2199,4.3602,NA,NA,NA,37.1428571428571,36,780,21
"373",2011,"Retail Management",6545.67479674797,5000,1610236,1487.4756097561,0,365919,82.0813008130081,58,20192,5.89024390243902,6,1449,0.101894308943089,0.112,25.066,0.120079268292683,0.1267,29.5395,4499.52811652846,3833.333333,1106883.916666,693.983739837398,680,170720,252.101138211382,214.98,62016.88,0.272730853658537,0.2951,67.09179,0.239580487804878,0.2599,58.9368,NA,NA,NA,37.4634146341463,36,9216,246
"374",2011,"Sales - Commission",6859.5,5500,2030412,2996.88175675676,0,887077,85.6182432432432,62,25343,5.88513513513514,6,1742,0.100361486486486,0.108,29.707,0.118988851351351,0.12565,35.2207,6686.70748877703,5000,1979265.416678,696.418918918919,700,206140,257.770304054054,222.425,76300.01,0.270818175675676,0.2951,80.16218,0.236823648648649,0.2599,70.0998,NA,NA,NA,37.3783783783784,36,11064,296
"375",2011,"Sales - Retail",5549.88064516129,4500,1720463,1101.43225806452,0,341444,67.3064516129032,50,20865,5.47741935483871,5,1698,0.111432258064516,0.112,34.544,0.121125483870968,0.1267,37.5489,3475.85698925484,2833.333333,1077515.666669,692.451612903226,680,214660,221.546064516129,180.74,68679.28,0.286799032258065,0.30532,88.9077,0.251428387096774,0.2669,77.9428,NA,NA,NA,36.3096774193548,36,11256,310
"376",2011,"Scientist",8003.96,6135.5,400198,1439.6,0,71980,102.34,52.5,5117,7.04,8,352,0.07348,0.0595,3.674,0.10184,0.1061,5.092,6132.83333324,5899.875,306641.666662,713.6,700,35680,274.3142,244.5,13715.71,0.2182254,0.216095,10.91127,0.19021,0.1849,9.5105,NA,NA,NA,38.88,36,1944,50
"377",2011,"Skilled Labor",6071.30708661417,5000,1542112,571.728346456693,0,145219,74.2834645669291,53.5,18868,6.03543307086614,6,1533,0.100005905511811,0.108,25.4015,0.11998188976378,0.1243,30.4754,3935.21522309055,3750,999544.666665,692.283464566929,690,175840,223.097913385827,199.09,56666.87,0.269424330708661,0.2951,68.43378,0.237225196850394,0.2599,60.2552,NA,NA,NA,38.2677165354331,36,9720,254
"378",2011,"Social Worker",5603.85185185185,4500,453912,2169.93827160494,0,175765,68.6913580246914,41,5564,5.93827160493827,6,481,0.0957469135802469,0.105,7.7555,0.118840740740741,0.1241,9.6261,4118.56378604938,3864.083333,333603.66667,698.024691358025,700,56540,208.876790123457,194.42,16919.02,0.264021234567901,0.29254,21.38572,0.231408641975309,0.2511,18.7441,NA,NA,NA,37.4814814814815,36,3036,81
"379",2011,"Student - College Freshman",4500,4500,9000,16577,16577,33154,3,3,6,5,5,10,0.1385,0.1385,0.277,0.12735,0.12735,0.2547,1708.3333335,1708.3333335,3416.666667,730,730,1460,183.84,183.84,367.68,0.325645,0.325645,0.65129,0.288,0.288,0.576,NA,NA,NA,36,36,72,2
"380",2011,"Student - College Graduate Student",4344.39285714286,3000,121643,7,0,196,49.7142857142857,39,1392,6.78571428571429,7.5,190,0.0837857142857143,0.081,2.346,0.101539285714286,0.1046,2.8431,2103.68452392857,2166.666667,58903.16667,702.142857142857,700,19660,177.51,162.535,4970.28,0.23614,0.22617,6.61192,0.200817857142857,0.1924,5.6229,NA,NA,NA,34.2857142857143,36,960,28
"381",2011,"Student - College Junior",6875,5250,27500,0,0,0,52,37,208,5.25,5,21,0.11275,0.108,0.451,0.12025,0.1222,0.481,1645.83333325,1416.6666665,6583.333333,715,720,2860,261.2175,216.395,1044.87,0.283535,0.2951,1.13414,0.251325,0.2599,1.0053,NA,NA,NA,36,36,144,4
"382",2011,"Student - College Senior",3789.47368421053,3800,72000,2.21052631578947,0,42,55.2631578947368,40,1050,4.57894736842105,4,87,0.128894736842105,0.13,2.449,0.128984210526316,0.1317,2.4507,1397.25877184211,1125,26547.916665,670.526315789474,660,12740,162.478421052632,163.41,3087.09,0.316792631578947,0.34621,6.01906,0.279189473684211,0.3099,5.3046,NA,NA,NA,34.7368421052632,36,660,19
"383",2011,"Student - College Sophomore",2847,2500,11388,0,0,0,36.5,29,146,4,4,16,0.13225,0.1295,0.529,0.1311,0.1315,0.5244,754.1666665,833.333333,3016.666666,675,680,2700,119.0575,103.075,476.23,0.322805,0.325545,1.29122,0.284275,0.28785,1.1371,NA,NA,NA,36,36,144,4
"384",2011,"Student - Community College",4166.66666666667,3000,12500,0,0,0,88,67,264,5,5,15,0.084,0.1,0.252,0.108466666666667,0.1048,0.3254,872.416666666667,1051.25,2617.25,640,620,1920,156.816666666667,105.6,470.45,0.23959,0.25424,0.71877,0.2069,0.2199,0.6207,NA,NA,NA,36,36,108,3
"385",2011,"Teacher",6302.52631578947,5000,2514708,742.145363408521,0,296116,73.65664160401,50,29389,5.86466165413534,6,2340,0.100634085213033,0.108,40.153,0.116917794486216,0.1243,46.6502,4433.48015873935,4166.666667,1768958.583337,700.300751879699,700,279420,232.410751879699,195.83,92731.89,0.2679335839599,0.29486,106.9055,0.235220050125313,0.2574,93.8528,NA,NA,NA,37.2631578947368,36,14868,399
"386",2011,"Teacher's Aide",4844.275,4250,193771,495.825,0,19833,50.05,38.5,2002,4.9,5,196,0.122425,0.1445,4.897,0.1234,0.13345,4.936,1744.60208335,1750,69784.083334,690,680,27600,205.4,195.025,8216,0.30471325,0.34599,12.18853,0.26632,0.30785,10.6528,NA,NA,NA,34.2,36,1368,40
"387",2011,"Tradesman - Carpenter",5500,5000,60500,138,0,1518,54.0909090909091,46,595,4.36363636363636,4,48,0.130272727272727,0.147,1.433,0.129754545454545,0.1363,1.4273,3873.65909090909,3750,42610.25,689.090909090909,680,7580,226.53,214.98,2491.83,0.318053636363636,0.35132,3.49859,0.2817,0.3127,3.0987,NA,NA,NA,36,36,396,11
"388",2011,"Tradesman - Electrician",7953.57446808511,7000,373818,1317.87234042553,0,61940,97.1702127659574,80,4567,6.91489361702128,7,325,0.0783191489361702,0.061,3.681,0.104095744680851,0.1005,4.8925,5524.31914889362,5416.666667,259642.999998,704.255319148936,700,33100,289.622978723404,267.36,13612.28,0.228891276595745,0.20321,10.75789,0.197382978723404,0.1799,9.277,NA,NA,NA,37.0212765957447,36,1740,47
"389",2011,"Tradesman - Mechanic",6882.65060240964,6000,571260,3354.73493975904,0,278443,100.10843373494,69,8309,5.79518072289157,6,481,0.0974879518072289,0.105,8.0915,0.11601686746988,0.1246,9.6294,5134.81425701205,4708.333333,426189.583332,706.265060240964,700,58620,242.17686746988,221.57,20100.68,0.260682891566265,0.29371,21.63668,0.230859036144578,0.2589,19.1613,NA,NA,NA,39.1807228915663,36,3252,83
"390",2011,"Tradesman - Plumber",5952.09090909091,4500,65473,10513.3636363636,0,115647,101.636363636364,57,1118,7.36363636363636,7,81,0.0755909090909091,0.0595,0.8315,0.104272727272727,0.1068,1.147,4265.15151527273,4166.666667,46916.666668,703.636363636364,720,7740,190.771818181818,180.18,2098.49,0.221138181818182,0.19328,2.43252,0.193463636363636,0.1744,2.1281,NA,NA,NA,40.3636363636364,36,444,11
"391",2011,"Truck Driver",6731.6275862069,6500,976086,1867.43448275862,0,270778,78.8137931034483,62,11428,5.90344827586207,6,856,0.0999413793103448,0.108,14.4915,0.11945724137931,0.1317,17.3213,4457.6367816,3875,646357.333332,696.965517241379,700,101060,258.464275862069,236.39,37477.32,0.269700206896552,0.2951,39.10653,0.236611724137931,0.2599,34.3087,NA,NA,NA,36.9931034482759,36,5364,145
"392",2011,"Waiter/Waitress",5612.47727272727,4000,246949,523.477272727273,0,23033,68.3181818181818,49.5,3006,5.75,6,253,0.112840909090909,0.112,4.965,0.120747727272727,0.12735,5.3129,2356.23295443182,2083.333333,103674.249995,681.818181818182,680,30000,234.261136363636,208.23,10307.49,0.292179318181818,0.30021,12.85589,0.251888636363636,0.2634,11.0831,NA,NA,NA,34.3636363636364,36,1512,44
"393",2012,"Accountant/CPA",8549.61930783242,7000,4693741,584.724954462659,0,321014,83.7285974499089,50,45967,6.16575591985428,6,3385,0.0852703096539162,0.0849,46.8134,0.106796539162113,0.1127,58.6313,6386.15027322222,5458.333333,3505996.499999,701.457194899818,700,385100,283.898724954463,225.62,155860.4,0.242956666666667,0.24702,133.38321,0.210135154826958,0.2118,115.3642,NA,NA,NA,42.7322404371585,36,23460,549
"394",2012,"Administrative Assistant",6925.02396804261,4500,5200693,876.92809587217,0,658573,65.3715046604527,46,49094,5.80426098535286,6,4359,0.101471105193076,0.099,76.2048,0.113903994673768,0.1185,85.5419,3806.69263203995,3500,2858826.166662,696.111850865513,680,522780,237.160119840213,173.71,178107.25,0.26932137150466,0.27462,202.26035,0.235532090545939,0.2468,176.8846,NA,NA,NA,42.647137150466,36,32028,751
